,订单id,订单创建时间,订单关闭时间,订单取消时间,用户id,支付状态,物流状态,订单处理时间,实际付款金额,物流价格,扣后价格,总折扣,总售价
16263,612924429821,2017-08-31,2017-08-31,,669590722045,paid,fulfilled,2017-08-31,57.37,7.00,46.0,10.0,56.0
16264,612927444477,2017-08-31,2017-09-04,,669322941949,paid,fulfilled,2017-08-31,49.0,7.00,42.0,0.0,42.0
16265,612930983421,2017-08-31,2017-08-31,,669598520829,paid,fulfilled,2017-08-31,40.25,7.00,33.25,14.25,47.5
16266,612993111549,2017-08-31,2017-09-04,,544525227517,paid,fulfilled,2017-08-31,52.0,10.00,42.0,0.0,42.0
16267,613038855677,2017-08-31,2017-09-04,,645928850941,paid,fulfilled,2017-08-31,47.0,15.00,32.0,0.0,32.0
16268,613077358077,2017-08-31,2017-09-04,,638022456829,paid,fulfilled,2017-08-31,82.2,15.00,67.2,28.8,96.0
16269,613103605245,2017-08-31,2017-09-04,,667705710077,paid,fulfilled,2017-08-31,27.3,7.00,20.3,8.7,29.0
16270,613124904445,2017-08-31,,2017-08-31,669792802301,refunded,,2017-08-31,47.5,7.00,40.5,4.5,45.0
16271,613155116541,2017-08-31,2017-09-06,,668613776893,paid,fulfilled,2017-08-31,75.4,7.00,68.4,7.6,76.0
16272,613197944317,2017-08-31,2017-08-31,,8688820639,paid,fulfilled,2017-08-31,81.88,7.00,68.38,13.02,81.4
16273,613209904637,2017-08-31,2017-08-31,,236134176253,paid,fulfilled,2017-08-31,24.17,7.00,15.68,6.72,22.4
16274,613220849149,2017-08-31,2017-08-31,,669900445181,paid,fulfilled,2017-08-31,85.96,7.00,78.96,21.84,100.8
16275,613223241213,2017-08-31,2017-08-31,,8707019167,paid,fulfilled,2017-08-31,41.72,7.00,34.72,14.88,49.6
16276,613238511101,2017-08-31,2017-08-31,,669917287933,partially_refunded,fulfilled,2017-08-31,52.99,7.00,42.0,0.0,42.0
16277,613329475069,2017-08-31,2017-08-31,,670005335549,paid,fulfilled,2017-08-31,39.0,7.00,32.0,0.0,32.0
16278,613354051069,2017-08-31,,,414919071229,partially_refunded,partial,2017-08-31,129.65,0.00,118.4,21.6,140.0
16279,613438526973,2017-08-31,2017-08-31,,670124971517,paid,fulfilled,2017-08-31,40.25,7.00,33.25,14.25,47.5
16280,613439378941,2017-08-31,2017-08-31,,8697570271,paid,fulfilled,2017-08-31,48.61,7.00,38.0,0.0,38.0
16281,613487810045,2017-08-31,2017-08-31,,236623369725,paid,fulfilled,2017-08-31,54.53,7.00,47.53,20.37,67.9
16282,613607282173,2017-08-31,2017-09-04,,670300935677,paid,fulfilled,2017-08-31,72.52,7.00,65.52,28.08,93.6
16283,613652141565,2017-08-31,2017-09-04,,379854099965,paid,fulfilled,2017-08-31,48.16,7.00,41.16,17.64,58.8
16284,613673965053,2017-08-31,2017-09-04,,670373090813,paid,fulfilled,2017-08-31,38.12,7.00,28.42,12.18,40.6
16285,613679797757,2017-08-31,2017-09-04,,670375810557,paid,fulfilled,2017-08-31,180.0,0.00,180.0,20.0,200.0
16286,613809034749,2017-08-31,2017-09-04,,8688981727,paid,fulfilled,2017-08-31,98.63,7.00,91.63,39.27,130.9
16287,613815457277,2017-08-31,2017-09-04,,670502753789,paid,fulfilled,2017-08-31,48.39,7.00,37.8,4.2,42.0
16288,613817423357,2017-08-31,2017-09-04,,670502753789,paid,fulfilled,2017-08-31,63.03,7.00,51.17,21.93,73.1
16289,613832529405,2017-09-01,2017-09-04,,658795009533,paid,fulfilled,2017-09-01,0.0,0.00,0.0,62.0,62.0
16290,613837510141,2017-09-01,2017-09-04,,670545712637,paid,fulfilled,2017-09-01,244.0,0.00,244.0,0.0,244.0
16291,613919692285,2017-09-01,2017-09-04,,645289088509,partially_refunded,fulfilled,2017-09-01,187.82,0.00,187.82,66.78,254.6
16292,613939844605,2017-09-01,2017-09-04,,8771686367,paid,fulfilled,2017-09-01,212.8,0.00,212.8,91.2,304.0
16293,613954393597,2017-09-01,2017-09-04,,658279241213,paid,fulfilled,2017-09-01,27.3,7.00,20.3,8.7,29.0
16294,613961143805,2017-09-01,2017-09-04,,670658041341,paid,fulfilled,2017-09-01,38.12,7.00,28.42,12.18,40.6
16295,613965469181,2017-09-01,2017-09-04,,236722591229,paid,fulfilled,2017-09-01,63.94,7.00,52.0,0.0,52.0
16296,613985752573,2017-09-01,2017-09-04,,670697952765,paid,fulfilled,2017-09-01,87.71,7.00,80.71,16.59,97.3
16297,614003774973,2017-09-01,2017-09-04,,670723446269,paid,fulfilled,2017-09-01,52.99,7.00,42.0,0.0,42.0
16298,614011213309,2017-09-01,2017-09-04,,548381988349,partially_refunded,fulfilled,2017-09-01,106.8,7.00,91.14,27.06,118.2
16299,614036248061,2017-09-01,2017-09-04,,633374971389,paid,fulfilled,2017-09-01,67.25,7.00,55.02,23.58,78.6
16300,614110041597,2017-09-01,2017-09-04,,670824109565,paid,fulfilled,2017-09-01,31.91,7.00,22.75,9.75,32.5
16301,614117283325,2017-09-01,2017-09-04,,249434478077,paid,fulfilled,2017-09-01,27.3,7.00,20.3,8.7,29.0
16302,614185473533,2017-09-01,2017-09-04,,670898361853,paid,fulfilled,2017-09-01,112.29,0.00,102.55,43.95,146.5
16303,614279583229,2017-09-01,2017-09-04,,378808309245,paid,fulfilled,2017-09-01,45.71,7.00,38.71,16.59,55.3
16304,614290560509,2017-09-01,2017-09-04,,380201670141,partially_refunded,fulfilled,2017-09-01,165.04,10.00,155.04,20.16,175.2
16305,614396597757,2017-09-01,2017-09-04,,671127934461,paid,fulfilled,2017-09-01,20.72,7.00,13.72,5.88,19.6
16306,614457939453,2017-09-01,2017-09-04,,671160767997,paid,fulfilled,2017-09-01,32.2,7.00,25.2,10.8,36.0
16307,614779164157,2017-09-01,2017-09-04,,671523771901,paid,fulfilled,2017-09-01,37.38,7.00,30.38,13.02,43.4
16308,614830577149,2017-09-01,2017-09-05,,645671097853,partially_refunded,fulfilled,2017-09-01,278.75,0.00,254.57,70.53,325.1
16309,614837523965,2017-09-01,2017-09-04,,644597683709,paid,fulfilled,2017-09-01,82.6,7.00,75.6,0.0,75.6
16310,614851024381,2017-09-01,2017-09-04,,658408183293,paid,fulfilled,2017-09-01,45.02,7.00,34.72,14.88,49.6
16311,614917182973,2017-09-01,2017-09-04,,663853143549,paid,fulfilled,2017-09-01,116.7,15.00,101.7,11.3,113.0
16312,614955030013,2017-09-01,2017-09-04,,671721788925,paid,fulfilled,2017-09-01,91.77,7.00,77.42,33.18,110.6
16313,614957946365,2017-09-01,2017-09-04,,8708590751,paid,fulfilled,2017-09-01,28.46,7.00,19.6,8.4,28.0
16314,615057331709,2017-09-02,2017-09-04,,671854007805,paid,fulfilled,2017-09-02,34.59,7.00,25.2,2.8,28.0
16315,615071520253,2017-09-02,2017-09-04,,226590463485,partially_refunded,fulfilled,2017-09-02,60.62,7.00,53.62,22.98,76.6
16316,615108449789,2017-09-02,2017-09-04,,671924327933,paid,fulfilled,2017-09-02,30.6,7.00,23.6,10.0,33.6
16317,615150687741,2017-09-02,2017-09-04,,671980262909,paid,fulfilled,2017-09-02,35.0,7.00,28.0,0.0,28.0
16318,615152686589,2017-09-02,2017-09-04,,8698244319,paid,fulfilled,2017-09-02,53.6,7.00,46.6,15.0,61.6
16319,615154488829,2017-09-02,2017-09-05,,8693691679,paid,fulfilled,2017-09-02,130.99,0.00,119.63,39.27,158.9
16320,615163434493,2017-09-02,2017-09-04,,8689841887,paid,fulfilled,2017-09-02,40.27,7.00,30.38,13.02,43.4
16321,615184406013,2017-09-02,2017-09-04,,647476319741,paid,fulfilled,2017-09-02,61.32,7.00,54.32,23.28,77.6
16322,615195645437,2017-09-02,2017-09-04,,508931184125,paid,fulfilled,2017-09-02,58.82,7.00,47.32,20.28,67.6
16323,615311971837,2017-09-02,2017-09-04,,648171656701,paid,fulfilled,2017-09-02,103.38,15.00,88.38,13.02,101.4
16324,615360402941,2017-09-02,,2017-09-04,672282777085,refunded,,2017-09-02,43.32,10.00,33.32,14.28,47.6
16325,615409620477,2017-09-02,2017-09-04,,672338318845,paid,fulfilled,2017-09-02,45.0,7.00,38.0,0.0,38.0
16326,615495308797,2017-09-02,2017-09-04,,650762622461,paid,fulfilled,2017-09-02,35.42,7.00,28.42,12.18,40.6
16327,615533352445,2017-09-02,2017-09-04,,644225111549,paid,fulfilled,2017-09-02,110.34,0.00,110.34,12.26,122.6
16328,615539316221,2017-09-02,2017-09-04,,471748744701,paid,fulfilled,2017-09-02,89.4,7.00,82.4,0.0,82.4
16329,615563924989,2017-09-02,2017-09-04,,644117173757,partially_refunded,fulfilled,2017-09-02,83.32,15.00,68.32,17.28,85.6
16330,615565530621,2017-09-02,2017-09-04,,241911502333,paid,fulfilled,2017-09-02,81.46,7.00,68.0,0.0,68.0
16331,615580931581,2017-09-02,2017-09-04,,250022532605,paid,fulfilled,2017-09-02,37.66,7.00,28.0,0.0,28.0
16332,615629231613,2017-09-02,2017-09-04,,230310647293,paid,fulfilled,2017-09-02,28.46,7.00,19.6,8.4,28.0
16333,615643813373,2017-09-02,2017-09-04,,671157655037,paid,fulfilled,2017-09-02,53.2,10.00,43.2,4.8,48.0
16334,615825380861,2017-09-02,2017-09-04,,647522653693,paid,fulfilled,2017-09-02,49.0,7.00,42.0,6.0,48.0
16335,615848056317,2017-09-02,2017-09-05,,672842978813,paid,fulfilled,2017-09-02,117.6,0.00,117.6,50.4,168.0
16336,615848777213,2017-09-02,2017-09-04,,666922817021,paid,fulfilled,2017-09-02,102.4,7.00,95.4,10.6,106.0
16337,615900091901,2017-09-02,2017-09-04,,672916936189,paid,fulfilled,2017-09-02,35.8,7.00,28.8,3.2,32.0
16338,615904974333,2017-09-02,2017-09-04,,672923981309,paid,fulfilled,2017-09-02,49.39,7.00,38.71,16.59,55.3
16339,615921620477,2017-09-02,2017-09-04,,253644510717,paid,fulfilled,2017-09-02,62.38,7.00,55.38,13.02,68.4
16340,615931090429,2017-09-02,2017-09-04,,672953505277,paid,fulfilled,2017-09-02,44.8,7.00,37.8,4.2,42.0
16341,616010782205,2017-09-03,2017-09-04,,464946042365,paid,fulfilled,2017-09-03,28.9,7.00,20.0,5.0,25.0
16342,616013731325,2017-09-03,2017-09-04,,8691947487,paid,fulfilled,2017-09-03,30.52,7.00,23.52,10.08,33.6
16343,616020940285,2017-09-03,2017-09-04,,673067439613,paid,fulfilled,2017-09-03,54.52,7.00,43.4,0.0,43.4
16344,616067995133,2017-09-03,2017-09-04,,253896660477,paid,fulfilled,2017-09-03,36.68,7.00,29.68,12.72,42.4
16345,616094995965,2017-09-03,2017-09-04,,672681465341,paid,fulfilled,2017-09-03,29.05,7.00,22.05,9.45,31.5
16346,616105383421,2017-09-03,2017-09-04,,673173280253,paid,fulfilled,2017-09-03,22.68,7.00,15.68,6.72,22.4
16347,616113870333,2017-09-03,2017-09-05,,663319909885,paid,fulfilled,2017-09-03,132.0,0.00,132.0,0.0,132.0
16348,616133039613,2017-09-03,2017-09-04,,672509793789,paid,fulfilled,2017-09-03,37.38,7.00,30.38,13.02,43.4
16349,616134743549,2017-09-03,2017-09-04,,544357848573,paid,fulfilled,2017-09-03,113.0,0.00,113.0,0.0,113.0
16350,616159155709,2017-09-03,2017-09-05,,543404168701,paid,fulfilled,2017-09-03,95.7,7.00,81.0,15.0,96.0
16351,616166364669,2017-09-03,2017-09-05,,8688010527,paid,fulfilled,2017-09-03,163.0,0.00,163.0,15.0,178.0
16352,616192218621,2017-09-03,2017-09-04,,673287869949,paid,fulfilled,2017-09-03,45.02,7.00,34.72,14.88,49.6
16353,616223479293,2017-09-03,2017-09-04,,673284789757,paid,fulfilled,2017-09-03,34.59,7.00,25.2,10.8,36.0
16354,616225838589,2017-09-03,2017-09-04,,491778315773,paid,fulfilled,2017-09-03,21.24,7.00,13.0,15.0,28.0
16355,616238585341,2017-09-03,2017-09-05,,557279385085,paid,fulfilled,2017-09-03,120.0,0.00,120.0,0.0,120.0
16356,616238978557,2017-09-03,2017-09-04,,673359861245,paid,fulfilled,2017-09-03,35.0,7.00,28.0,0.0,28.0
16357,616255034877,2017-09-03,2017-09-21,,8690986719,partially_refunded,fulfilled,2017-09-03,29.05,7.00,22.05,9.45,31.5
16358,616263128573,2017-09-03,2017-09-05,,673378899453,paid,fulfilled,2017-09-03,116.4,0.00,116.4,21.6,138.0
16359,616264570365,2017-09-03,2017-09-04,,673197987325,paid,fulfilled,2017-09-03,32.84,7.00,23.6,10.0,33.6
16360,616483821053,2017-09-03,2017-09-05,,673648612861,paid,fulfilled,2017-09-03,99.26,7.00,92.26,39.54,131.8
16361,616643532285,2017-09-03,2017-09-04,,253478475261,paid,fulfilled,2017-09-03,29.75,7.00,22.75,9.75,32.5
16362,616643794429,2017-09-03,2017-09-04,,673828050429,paid,fulfilled,2017-09-03,37.38,7.00,30.38,13.02,43.4
16363,616647661053,2017-09-03,2017-09-04,,650654946813,paid,fulfilled,2017-09-03,22.68,7.00,15.68,6.72,22.4
16364,620504159741,2017-09-06,2017-09-10,,8689337247,paid,fulfilled,2017-09-06,0.0,0.00,0.0,40.6,40.6
16365,616662898173,2017-09-03,2017-09-04,,597374309885,paid,fulfilled,2017-09-03,31.64,7.00,22.5,10.0,32.5
16366,616670205437,2017-09-03,2017-09-04,,673399477757,paid,fulfilled,2017-09-03,34.59,7.00,25.2,10.8,36.0
16367,616692356605,2017-09-03,2017-09-04,,434179085821,paid,fulfilled,2017-09-03,38.54,7.00,28.8,3.2,32.0
16368,616720668157,2017-09-03,2017-09-04,,280660121085,paid,fulfilled,2017-09-03,45.71,7.00,38.71,16.59,55.3
16369,616721978877,2017-09-03,2017-09-04,,673950963197,paid,fulfilled,2017-09-03,63.34,7.00,51.45,22.05,73.5
16370,616741770749,2017-09-03,2017-09-04,,673969706493,paid,fulfilled,2017-09-03,35.42,7.00,28.42,12.18,40.6
16371,616762775037,2017-09-03,2017-09-04,,671960634877,paid,fulfilled,2017-09-03,41.72,7.00,34.72,14.88,49.6
16372,616763954685,2017-09-03,2017-09-04,,644698478077,paid,fulfilled,2017-09-03,37.38,7.00,30.38,13.02,43.4
16373,616781026813,2017-09-03,2017-09-05,,673995298301,paid,fulfilled,2017-09-03,34.38,7.00,25.0,0.0,25.0
16374,616799770109,2017-09-03,2017-09-04,,472683353597,paid,fulfilled,2017-09-03,43.41,7.00,33.25,14.25,47.5
16375,616805275133,2017-09-03,2017-09-05,,280751674877,paid,fulfilled,2017-09-03,155.15,0.00,155.15,37.35,192.5
16376,616825624061,2017-09-03,2017-09-04,,674031310333,partially_refunded,fulfilled,2017-09-03,45.02,7.00,34.72,14.88,49.6
16377,616867698173,2017-09-03,2017-09-10,,415608968701,paid,fulfilled,2017-09-03,17.0,7.00,10.0,10.0,20.0
16378,616875824637,2017-09-03,2017-09-05,,665642571261,paid,fulfilled,2017-09-03,63.94,7.00,52.0,0.0,52.0
16379,616881919485,2017-09-03,2017-09-04,,628613584381,paid,fulfilled,2017-09-03,65.8,7.00,58.8,25.2,84.0
16380,616892503549,2017-09-03,2017-09-04,,674082788861,paid,fulfilled,2017-09-03,44.8,7.00,37.8,4.2,42.0
16381,616940901885,2017-09-03,2017-09-05,,646443668989,paid,fulfilled,2017-09-03,105.55,7.00,90.0,0.0,90.0
16382,616947750397,2017-09-03,2017-09-05,,414164030973,paid,fulfilled,2017-09-03,27.3,7.00,20.3,8.7,29.0
16383,616983926269,2017-09-03,2017-09-04,,674159891965,paid,fulfilled,2017-09-03,105.0,7.00,98.0,0.0,98.0
16384,617080428029,2017-09-03,2017-09-04,,635161810429,paid,fulfilled,2017-09-03,75.74,7.00,68.74,29.46,98.2
16385,617085965821,2017-09-03,2017-09-04,,635161810429,paid,fulfilled,2017-09-03,35.0,7.00,28.0,0.0,28.0
16386,617134495229,2017-09-03,2017-09-04,,674529678845,paid,fulfilled,2017-09-03,51.15,7.00,40.32,17.28,57.6
16387,617139770877,2017-09-03,,,674542163453,paid,,2017-09-03,317.77,0.00,290.2,0.0,290.2
16388,617174636029,2017-09-03,2017-09-04,,649819362813,paid,fulfilled,2017-09-03,35.0,7.00,28.0,0.0,28.0
16389,617180009981,2017-09-03,2017-09-04,,674807289341,paid,fulfilled,2017-09-03,32.19,7.00,23.0,5.0,28.0
16390,617192003069,2017-09-03,2017-09-04,,674898974205,paid,fulfilled,2017-09-03,22.02,7.00,13.72,5.88,19.6
16391,617195902461,2017-09-03,2017-09-04,,424224101885,paid,fulfilled,2017-09-03,69.16,7.00,56.77,24.33,81.1
16392,617208550909,2017-09-03,2017-09-04,,674950092285,partially_refunded,fulfilled,2017-09-03,49.39,7.00,38.71,16.59,55.3
16393,617214252541,2017-09-03,2017-09-04,,621940184573,paid,fulfilled,2017-09-03,31.14,7.00,22.05,9.45,31.5
16394,617240565245,2017-09-03,2017-09-04,,8689820831,paid,fulfilled,2017-09-03,45.02,7.00,34.72,14.88,49.6
16395,617241941501,2017-09-03,2017-09-05,,8763164831,partially_refunded,fulfilled,2017-09-03,154.18,0.00,140.8,0.0,140.8
16396,617257113085,2017-09-04,2017-09-04,,8763563167,partially_refunded,fulfilled,2017-09-04,46.2,7.00,39.2,16.8,56.0
16397,617265108477,2017-09-04,2017-09-04,,674939311613,paid,fulfilled,2017-09-04,36.68,7.00,29.68,12.72,42.4
16398,617286768125,2017-09-04,2017-09-04,,673005508093,paid,fulfilled,2017-09-04,44.0,7.00,37.0,5.0,42.0
16399,617294042621,2017-09-04,2017-09-04,,643080721917,paid,fulfilled,2017-09-04,49.0,7.00,42.0,6.0,48.0
16400,617303381501,2017-09-04,2017-09-04,,8848772511,paid,fulfilled,2017-09-04,85.75,7.00,78.75,33.75,112.5
16401,617310492157,2017-09-04,2017-09-05,,645671687677,paid,fulfilled,2017-09-04,68.0,10.00,58.0,0.0,58.0
16402,617326777853,2017-09-04,2017-09-04,,414142895613,partially_refunded,fulfilled,2017-09-04,95.88,7.00,88.88,11.52,100.4
16403,617342866941,2017-09-04,2017-09-04,,669903525373,paid,fulfilled,2017-09-04,29.05,7.00,22.05,9.45,31.5
16404,617437369853,2017-09-04,2017-09-05,,8698678879,partially_refunded,fulfilled,2017-09-04,113.9,0.00,104.02,44.58,148.6
16405,617370162685,2017-09-04,2017-09-07,,645739320829,paid,fulfilled,2017-09-04,135.0,0.00,135.0,0.0,135.0
16406,617377863165,2017-09-04,2017-09-04,,415379232253,paid,fulfilled,2017-09-04,45.02,7.00,34.72,14.88,49.6
16407,617390609917,2017-09-04,2017-09-04,,236178576893,paid,fulfilled,2017-09-04,22.33,7.00,14.0,6.0,20.0
16408,617395885565,2017-09-04,,,261449029117,partially_refunded,partial,2017-09-04,66.0,15.00,51.0,5.0,56.0
16409,617436419581,2017-09-04,2017-09-04,,8851126943,paid,fulfilled,2017-09-04,59.15,7.00,52.15,22.35,74.5
16410,617471448573,2017-09-04,2017-09-04,,605451425277,paid,fulfilled,2017-09-04,105.28,0.00,105.28,15.12,120.4
16411,617472300541,2017-09-04,2017-09-05,,503459354109,paid,fulfilled,2017-09-04,207.0,0.00,207.0,23.0,230.0
16412,617473480189,2017-09-04,2017-09-04,,8705025247,paid,fulfilled,2017-09-04,30.52,7.00,23.52,10.08,33.6
16413,617474758141,2017-09-04,2017-09-04,,503459354109,paid,fulfilled,2017-09-04,58.94,7.00,51.94,22.26,74.2
16414,617476331005,2017-09-04,2017-09-04,,675275380221,paid,fulfilled,2017-09-04,32.2,7.00,25.2,10.8,36.0
16415,617496155645,2017-09-04,2017-09-04,,675288126973,paid,fulfilled,2017-09-04,59.58,7.00,48.02,20.58,68.6
16416,617501955581,2017-09-04,2017-09-05,,8691273503,partially_refunded,fulfilled,2017-09-04,115.36,0.00,115.36,49.44,164.8
16417,617503200765,2017-09-04,2017-09-04,,236999349757,paid,fulfilled,2017-09-04,58.17,7.00,51.17,21.93,73.1
16418,617507231229,2017-09-04,2017-09-04,,8713370399,paid,fulfilled,2017-09-04,125.62,0.00,114.72,14.88,129.6
16419,617509852669,2017-09-04,2017-09-04,,675315521021,paid,fulfilled,2017-09-04,73.23,7.00,60.48,25.92,86.4
16420,617531741693,2017-09-04,2017-09-04,,605292303869,paid,fulfilled,2017-09-04,22.68,7.00,15.68,6.72,22.4
16421,617535378941,2017-09-04,2017-09-04,,492219635197,paid,fulfilled,2017-09-04,38.12,7.00,28.42,12.18,40.6
16422,617538983421,2017-09-04,2017-09-04,,675356579325,paid,fulfilled,2017-09-04,81.04,7.00,67.62,28.98,96.6
16423,617555170813,2017-09-04,2017-09-04,,675367884285,paid,fulfilled,2017-09-04,45.71,7.00,38.71,16.59,55.3
16424,617555793405,2017-09-04,2017-09-07,,597847545341,paid,fulfilled,2017-09-04,108.77,0.00,99.33,42.57,141.9
16425,617558939133,2017-09-04,2017-09-04,,543296984573,paid,fulfilled,2017-09-04,24.17,7.00,15.68,6.72,22.4
16426,617560249853,2017-09-04,2017-09-04,,638092580349,paid,fulfilled,2017-09-04,62.02,7.00,55.02,23.58,78.6
16427,617564313085,2017-09-04,,,8688648479,partially_refunded,partial,2017-09-04,131.08,0.00,119.71,16.59,136.3
16428,617565001213,2017-09-04,2017-09-04,,8698147551,paid,fulfilled,2017-09-04,24.17,7.00,15.68,6.72,22.4
16429,617569326589,2017-09-04,2017-09-04,,414658401789,paid,fulfilled,2017-09-04,63.94,7.00,52.0,0.0,52.0
16430,617631815165,2017-09-04,2017-09-05,,675451803133,paid,fulfilled,2017-09-04,135.34,0.00,123.6,0.0,123.6
16431,617693976061,2017-09-04,2017-09-04,,675503019517,paid,fulfilled,2017-09-04,32.2,7.00,25.2,2.8,28.0
16432,617728906749,2017-09-04,2017-09-04,,675553023485,paid,fulfilled,2017-09-04,68.2,7.00,61.2,6.8,68.0
16433,617734706685,2017-09-04,2017-09-07,,675553023485,paid,fulfilled,2017-09-04,84.0,7.00,77.0,0.0,77.0
16434,618336654845,2017-09-04,2017-09-07,,267756672509,paid,fulfilled,2017-09-04,0.0,0.00,0.0,40.6,40.6
16435,618417264125,2017-09-04,2017-09-05,,676332672509,paid,fulfilled,2017-09-04,42.04,7.00,32.0,0.0,32.0
16436,618495710717,2017-09-05,2017-09-08,,676430943741,paid,fulfilled,2017-09-05,35.0,7.00,28.0,0.0,28.0
16437,618554398205,2017-09-05,2017-09-08,,676500542973,paid,fulfilled,2017-09-05,81.34,7.00,74.34,8.26,82.6
16438,618637694461,2017-09-05,2017-09-05,,676605629949,paid,fulfilled,2017-09-05,76.48,7.00,63.45,7.05,70.5
16439,618655159805,2017-09-05,2017-09-05,,676630304253,paid,fulfilled,2017-09-05,44.84,7.00,34.56,3.84,38.4
16440,618664007165,2017-09-05,2017-09-05,,414919071229,paid,fulfilled,2017-09-05,25.62,7.00,17.0,15.0,32.0
16441,618682390013,2017-09-05,2017-09-05,,233181255165,paid,fulfilled,2017-09-05,52.99,7.00,42.0,0.0,42.0
16442,618794227197,2017-09-05,2017-09-08,,676285191677,paid,fulfilled,2017-09-05,58.4,15.00,43.4,0.0,43.4
16443,619067741693,2017-09-05,2017-09-07,,677106423293,paid,fulfilled,2017-09-05,116.1,0.00,116.1,12.9,129.0
16444,619108505085,2017-09-05,2017-09-08,,677153838589,paid,fulfilled,2017-09-05,58.2,15.00,43.2,4.8,48.0
16445,619320710653,2017-09-05,2017-09-06,,8691259935,paid,fulfilled,2017-09-05,142.0,0.00,142.0,0.0,142.0
16446,619340207613,2017-09-05,2017-09-06,,672065000957,paid,fulfilled,2017-09-05,34.0,7.00,27.0,5.0,32.0
16447,619389720061,2017-09-05,2017-09-06,,280479208957,paid,fulfilled,2017-09-05,0.0,0.00,0.0,96.0,96.0
16448,619690464765,2017-09-06,2017-09-07,,431655491069,paid,fulfilled,2017-09-06,59.12,7.00,47.6,0.0,47.6
16449,619741681149,2017-09-06,2017-09-10,,676648588797,partially_refunded,fulfilled,2017-09-06,72.04,7.00,59.4,6.6,66.0
16450,619759048189,2017-09-06,2017-09-06,,677916513789,paid,fulfilled,2017-09-06,49.0,7.00,42.0,0.0,42.0
16451,619956114941,2017-09-06,2017-09-10,,675444332029,paid,fulfilled,2017-09-06,32.4,10.00,22.4,0.0,22.4
16452,620239427069,2017-09-06,2017-09-27,,678490904061,paid,fulfilled,2017-09-06,98.1,10.00,88.1,0.0,88.1
16453,620427646461,2017-09-06,2017-09-07,,678787782141,paid,fulfilled,2017-09-06,35.0,7.00,28.0,0.0,28.0
16454,620488136189,2017-09-06,2017-09-07,,643010401789,paid,fulfilled,2017-09-06,38.54,7.00,28.8,3.2,32.0
16455,620525655549,2017-09-06,2017-09-07,,678066296317,paid,fulfilled,2017-09-06,48.39,7.00,37.8,4.2,42.0
16456,620582934013,2017-09-07,,2017-09-07,678968563197,refunded,,2017-09-07,41.2,7.00,34.2,3.8,38.0
16457,620596958717,2017-09-07,2017-09-07,,678984816125,paid,fulfilled,2017-09-07,77.0,7.00,70.0,0.0,70.0
